timestamp,open,high,low,close,volume
1773802800000,74338.93000000,74672.34000000,74250.27000000,74446.14000000,459.80928000
1773806400000,74446.14000000,74486.30000000,74137.02000000,74175.49000000,472.35206000
1773810000000,74175.48000000,74312.11000000,73830.76000000,73950.00000000,662.80056000
1773813600000,73950.01000000,74225.82000000,73938.10000000,73954.03000000,652.79254000
1773817200000,73954.03000000,73997.04000000,73700.01000000,73883.80000000,504.72370000
1773820800000,73883.80000000,74130.02000000,73863.31000000,74044.89000000,735.50464000
1773824400000,74044.90000000,74281.33000000,74042.85000000,74181.08000000,347.16358000
1773828000000,74181.08000000,74267.77000000,73816.26000000,73946.35000000,478.90858000
1773831600000,73946.35000000,74074.84000000,72800.00000000,72952.85000000,1877.69179000
1773835200000,72952.85000000,72981.79000000,72271.11000000,72361.24000000,1819.95371000
1773838800000,72361.13000000,72556.81000000,71980.00000000,72133.49000000,1607.02731000
1773842400000,72133.48000000,72222.45000000,71100.00000000,71193.23000000,2385.98822000
1773846000000,71193.23000000,71531.54000000,70857.21000000,71467.82000000,2560.23665000
1773849600000,71467.82000000,71565.78000000,71037.34000000,71314.08000000,967.21409000
1773853200000,71314.07000000,71750.00000000,71199.87000000,71595.21000000,1025.99840000
1773856800000,71595.21000000,72000.50000000,70947.78000000,71096.74000000,1475.11719000
1773860400000,71096.75000000,71486.14000000,70933.85000000,71072.38000000,867.91916000
1773864000000,71072.38000000,71333.33000000,70500.00000000,71214.67000000,1180.62213000
1773867600000,71214.67000000,71451.22000000,71167.15000000,71263.67000000,338.26453000
1773871200000,71263.67000000,71269.02000000,70944.56000000,71153.66000000,520.94837000
1773874800000,71153.67000000,71365.40000000,71069.69000000,71246.54000000,691.26691000
1773878400000,71246.55000000,71321.81000000,70976.69000000,71002.17000000,887.95607000
1773882000000,71002.18000000,71182.44000000,70951.93000000,71115.23000000,391.40796000
1773885600000,71115.24000000,71252.83000000,70902.37000000,71055.44000000,554.97617000
1773889200000,71055.44000000,71613.79000000,71053.33000000,71215.39000000,593.60943000
1773892800000,71215.39000000,71215.39000000,70654.86000000,70822.07000000,702.86032000
1773896400000,70822.06000000,70909.88000000,70661.56000000,70826.54000000,416.16191000
1773900000000,70826.55000000,70979.99000000,70505.00000000,70583.22000000,619.85140000
1773903600000,70583.22000000,70600.04000000,69478.51000000,70191.17000000,2753.95570000
1773907200000,70191.16000000,70300.00000000,69900.00000000,69985.19000000,1015.64209000
1773910800000,69985.19000000,70560.91000000,69971.99000000,70513.00000000,1262.65596000
1773914400000,70513.00000000,70538.74000000,70117.00000000,70133.72000000,613.17552000
1773918000000,70133.73000000,70259.37000000,69909.09000000,69952.75000000,542.70053000
1773921600000,69952.75000000,69952.76000000,69105.49000000,69290.27000000,1452.42038000
1773925200000,69290.28000000,70084.35000000,69081.51000000,69905.65000000,1720.19325000
1773928800000,69905.65000000,70179.53000000,69096.16000000,69482.25000000,1636.49639000
1773932400000,69482.24000000,69917.87000000,68793.35000000,69412.51000000,1898.28931000
1773936000000,69412.52000000,69642.35000000,69177.19000000,69455.86000000,858.32753000
1773939600000,69455.86000000,69954.18000000,69122.03000000,69854.16000000,759.67868000
1773943200000,69854.15000000,69931.10000000,69581.55000000,69821.21000000,442.61763000
1773946800000,69821.21000000,70596.42000000,69805.33000000,70271.99000000,1190.55299000
1773950400000,70272.00000000,70676.00000000,70201.00000000,70483.03000000,488.71031000
1773954000000,70483.03000000,70695.60000000,70371.19000000,70413.47000000,418.78383000
1773957600000,70413.46000000,70501.89000000,69954.05000000,70183.99000000,551.74820000
1773961200000,70184.00000000,70282.47000000,69718.23000000,69930.00000000,592.04663000
1773964800000,69930.01000000,70311.12000000,69837.10000000,70181.00000000,871.72419000
1773968400000,70181.00000000,70588.50000000,70181.00000000,70403.79000000,526.82154000
1773972000000,70403.80000000,70516.16000000,70086.86000000,70415.47000000,312.91426000
1773975600000,70415.48000000,70809.43000000,70388.00000000,70729.92000000,711.57589000
1773979200000,70729.93000000,70969.71000000,70557.91000000,70783.69000000,546.53749000
1773982800000,70783.70000000,70867.44000000,70521.73000000,70606.24000000,367.69531000
1773986400000,70606.23000000,70646.93000000,70346.49000000,70502.90000000,758.81391000
1773990000000,70502.91000000,70939.58000000,70160.06000000,70854.66000000,936.89906000
1773993600000,70854.66000000,71367.00000000,70800.00000000,71042.23000000,1011.96314000
1773997200000,71042.23000000,71042.23000000,70419.65000000,70583.80000000,885.49116000
1774000800000,70583.81000000,70670.43000000,70218.68000000,70611.68000000,609.11713000
1774004400000,70611.68000000,70810.81000000,70303.36000000,70478.71000000,605.56445000
1774008000000,70478.71000000,70685.63000000,70251.00000000,70342.63000000,613.27107000
1774011600000,70342.63000000,70613.75000000,69795.70000000,69863.84000000,1225.89394000
1774015200000,69863.85000000,70268.66000000,69589.38000000,69731.21000000,1679.84994000
1774018800000,69731.20000000,70002.68000000,69480.00000000,69860.09000000,1196.90076000
1774022400000,69860.09000000,70100.00000000,69608.54000000,69829.26000000,922.25773000
1774026000000,69829.27000000,70039.78000000,69388.00000000,70000.00000000,998.84797000
1774029600000,69999.99000000,70071.81000000,69525.33000000,69770.00000000,630.47960000
1774033200000,69770.01000000,70190.18000000,69673.76000000,70177.86000000,528.39593000
1774036800000,70177.85000000,70259.28000000,69754.71000000,70057.66000000,435.39665000
1774040400000,70057.66000000,70726.13000000,69946.65000000,70540.73000000,780.46042000
1774044000000,70540.72000000,70923.75000000,70532.00000000,70767.85000000,591.69583000
1774047600000,70767.85000000,70771.13000000,70430.00000000,70510.73000000,372.60008000
1774051200000,70510.73000000,70826.00000000,70467.36000000,70682.19000000,274.67077000
1774054800000,70682.20000000,70758.50000000,70445.36000000,70464.59000000,375.95226000
1774058400000,70464.60000000,70785.90000000,70431.67000000,70737.60000000,316.88084000
1774062000000,70737.60000000,70784.07000000,70632.39000000,70657.35000000,226.82019000
1774065600000,70657.35000000,70819.00000000,70617.05000000,70642.13000000,487.10407000
1774069200000,70642.14000000,70834.46000000,70635.10000000,70697.94000000,941.44912000
1774072800000,70697.94000000,70831.14000000,70693.06000000,70774.65000000,857.26608000
